Product_ID,Product_Title,Product_Handle,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Body_Html,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
14753414709597,Cherished Beginnings Gift,cherised-beginnings-gift,Christmas gift boxes,,54813653041501,45.99,10,2024-11-19T07:29:00Z,2024-11-19T07:28:59Z,"<p>What do you get ?</p>
<ul>
<li>Bora Shawl made from 100% Cotton with an animal print. Size 175cm x 95cm. Three colours to choose from.</li>
<li>Crochet Teething Ring.</li>
<li>Hello World Announcement Disc.</li>
<li>Keepsake Dyori Gift Box.</li>
</ul>",Gray,Color,Green Tea,71532532531549,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BF_Cozy_Christmas_Selby_3_5edde5eb-99f7-4ff4-9040-ff9d3bbb0263.png?v=1732345705
14753414709597,Cherished Beginnings Gift,cherised-beginnings-gift,Christmas gift boxes,,54813653074269,45.99,10,2024-11-19T07:29:00Z,2024-11-19T07:28:59Z,"<p>What do you get ?</p>
<ul>
<li>Bora Shawl made from 100% Cotton with an animal print. Size 175cm x 95cm. Three colours to choose from.</li>
<li>Crochet Teething Ring.</li>
<li>Hello World Announcement Disc.</li>
<li>Keepsake Dyori Gift Box.</li>
</ul>",Warm Rose Copper,Color,Green Tea,71532532531549,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BF_Cozy_Christmas_Selby_3_5edde5eb-99f7-4ff4-9040-ff9d3bbb0263.png?v=1732345705
14753400062301,Harmony and Inspiration Gift,harmony-and-inspiration-gift,Christmas gift boxes,2024-11-22T21:42:50Z,54813583868253,54.99,10,2024-11-19T07:25:23Z,2024-11-19T07:25:22Z,"<p>What do you get ?</p>
<ul>
<li>The Blobbers Enchanted Green Scribbles Journal. 75 pages, lined Journal.</li>
<li>Equa Glass Bottle with a Sage and White Colour Sleeve.</li>
<li>The Healing Yoga Deck Cards. <meta charset=""utf-8"">
<div class=""product-description rte""><span data-mce-fragment=""1"">Perfect, portable deck for those practicing self-care and wellness rituals.</span></div>
</li>
<li>
<div class=""product-description rte"">
<span data-mce-fragment=""1""></span><br>
</div>
Signature Dyori Gift Bag  <meta charset=""utf-8"">
</li>
</ul>",Default Title,Title,Default Title,71533731381597,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BF_Cozy_Christmas_Selby_7.png?v=1732357570
14753383154013,Little Artist Gift,little-artist-gift,Christmas gift boxes,2024-11-23T06:53:51Z,54813501063517,49.99,20,2024-11-19T07:21:28Z,2024-11-19T07:21:27Z,"<p>What do you get ?</p>
<ul>
<li>Kids Artwork Display Frame. Size 34cm x 25cm. D<span>esigned with a magnetic closure system, making it easy to change out photos or artwork.</span>
</li>
<li>
<span>Time to Draw Deck : </span><span><meta charset=""utf-8"">
<span data-mce-fragment=""1"">This handy deck of drawing activities makes it easy to build skills, boost confidence, and have some creative fun all at the same time.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">A regular drawing practice improves so much more than technique-it also boosts your self-awareness and productivity. Serving up bitesize creative prompting in a convenient, display-worthy package, this deck offers 45 inspiring exercises that encourage doodlers, sketchers, and artists of all levels to develop a regular drawing habit.</span></span>
</li>
<li><span><span data-mce-fragment=""1"">Signature Dyori Gift Bag.</span></span></li>
</ul>",Default Title,Title,Default Title,71532437733725,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BFCozyChristmasSelby_4.png?v=1732344820
14753372078429,Cherished Moments Gift,cherished-moments-gift,Christmas gift boxes,2024-11-28T15:08:37Z,54813420814685,46.99,19,2024-11-19T07:14:58Z,2024-11-19T07:14:56Z,"<p>What do you get ?</p>
<ul>
<li>
<meta charset=""utf-8""> <span>A Metal picture frame with a picture of your choice with the option to add a short sentence. Size 15cm x 15cm. </span>
</li>
<li><span>A Bora Shawl made from 100% Cotton with animal print. Size : 95cm x 175cm</span></li>
<li><span>A Dyori Signature Gift Bag.</span></li>
</ul>",Gray / Gold,Colour of Frame,Gold,71532920897885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BFCozyChristmasSelby_5eb8aeb7-0bae-42e6-abcd-d4f7dec4d4f8.png?v=1732349778
14753372078429,Cherished Moments Gift,cherished-moments-gift,Christmas gift boxes,2024-11-28T15:08:37Z,54880020955485,46.99,10,2024-11-23T08:16:55Z,2024-11-19T07:14:56Z,"<p>What do you get ?</p>
<ul>
<li>
<meta charset=""utf-8""> <span>A Metal picture frame with a picture of your choice with the option to add a short sentence. Size 15cm x 15cm. </span>
</li>
<li><span>A Bora Shawl made from 100% Cotton with animal print. Size : 95cm x 175cm</span></li>
<li><span>A Dyori Signature Gift Bag.</span></li>
</ul>",Gray / Black,Colour of Frame,Gold,71532920897885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BFCozyChristmasSelby_5eb8aeb7-0bae-42e6-abcd-d4f7dec4d4f8.png?v=1732349778
14753372078429,Cherished Moments Gift,cherished-moments-gift,Christmas gift boxes,2024-11-28T15:08:37Z,54813420847453,46.99,0,2024-11-19T07:14:58Z,2024-11-19T07:14:56Z,"<p>What do you get ?</p>
<ul>
<li>
<meta charset=""utf-8""> <span>A Metal picture frame with a picture of your choice with the option to add a short sentence. Size 15cm x 15cm. </span>
</li>
<li><span>A Bora Shawl made from 100% Cotton with animal print. Size : 95cm x 175cm</span></li>
<li><span>A Dyori Signature Gift Bag.</span></li>
</ul>",Warm Rose Copper / Gold,Colour of Frame,Gold,71532920897885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BFCozyChristmasSelby_5eb8aeb7-0bae-42e6-abcd-d4f7dec4d4f8.png?v=1732349778
14753372078429,Cherished Moments Gift,cherished-moments-gift,Christmas gift boxes,2024-11-28T15:08:37Z,54880020988253,46.99,0,2024-11-23T08:16:55Z,2024-11-19T07:14:56Z,"<p>What do you get ?</p>
<ul>
<li>
<meta charset=""utf-8""> <span>A Metal picture frame with a picture of your choice with the option to add a short sentence. Size 15cm x 15cm. </span>
</li>
<li><span>A Bora Shawl made from 100% Cotton with animal print. Size : 95cm x 175cm</span></li>
<li><span>A Dyori Signature Gift Bag.</span></li>
</ul>",Warm Rose Copper / Black,Colour of Frame,Gold,71532920897885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BFCozyChristmasSelby_5eb8aeb7-0bae-42e6-abcd-d4f7dec4d4f8.png?v=1732349778
14753372078429,Cherished Moments Gift,cherished-moments-gift,Christmas gift boxes,2024-11-28T15:08:37Z,54813420880221,46.99,0,2024-11-19T07:14:58Z,2024-11-19T07:14:56Z,"<p>What do you get ?</p>
<ul>
<li>
<meta charset=""utf-8""> <span>A Metal picture frame with a picture of your choice with the option to add a short sentence. Size 15cm x 15cm. </span>
</li>
<li><span>A Bora Shawl made from 100% Cotton with animal print. Size : 95cm x 175cm</span></li>
<li><span>A Dyori Signature Gift Bag.</span></li>
</ul>",Green Tea / Gold,Colour of Frame,Gold,71532920897885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BFCozyChristmasSelby_5eb8aeb7-0bae-42e6-abcd-d4f7dec4d4f8.png?v=1732349778
14753372078429,Cherished Moments Gift,cherished-moments-gift,Christmas gift boxes,2024-11-28T15:08:37Z,54880021021021,46.99,10,2024-11-23T08:16:55Z,2024-11-19T07:14:56Z,"<p>What do you get ?</p>
<ul>
<li>
<meta charset=""utf-8""> <span>A Metal picture frame with a picture of your choice with the option to add a short sentence. Size 15cm x 15cm. </span>
</li>
<li><span>A Bora Shawl made from 100% Cotton with animal print. Size : 95cm x 175cm</span></li>
<li><span>A Dyori Signature Gift Bag.</span></li>
</ul>",Green Tea / Black,Colour of Frame,Gold,71532920897885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BFCozyChristmasSelby_5eb8aeb7-0bae-42e6-abcd-d4f7dec4d4f8.png?v=1732349778
14731695128925,Newbury Merino Wool Shawl,newbury-merino-wool-shawl,Shawls,2024-11-22T20:03:43Z,54712146428253,34.99,18,2024-11-13T15:34:02Z,2024-11-13T15:34:01Z,"<p data-mce-fragment=""1"">The perfect wrap-round size for chilly days are our Darwen shawls. Add a touch of class while keeping warm on cold and rainy days.<br></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Size: 70 x 200cm</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><span>Made from Pure Merino wool in the United Kingdom</span></span></p>",Default Title,Title,Default Title,71527554613597,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Untitleddesign_12.png?v=1732305819
14708656898397,Stone Flow Necklace,stone-flow-necklace,Jewellery,2024-11-07T18:52:58Z,54605549830493,24.99,10,2024-11-07T18:52:59Z,2024-11-07T18:52:58Z,"<p><meta charset=""utf-8"">Bold and stylish, this stainless steel necklace features a natural stone geometric pendant, adding a unique edge to hip hop-inspired looks</p>
<p>18K Gold Plated Stainless Steel Necklace.</p>",Default Title,Title,Default Title,71304752824669,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/NaturalStoneGeometricHip.png?v=1731005378
14708629373277,Minimalist Geometric Necklace,minimalist-geometric-necklace,Jewellery,2024-11-07T18:47:17Z,54605424558429,19.99,19,2024-11-07T18:47:18Z,2024-11-07T18:47:17Z,"<p><meta charset=""utf-8"">Sleek and modern, this stainless steel necklace features an acrylic geometric pendant for a minimalist, stylish touch to any outfit.</p>
<p>18k Gold Plated Stainless Steel Necklace.</p>
<p> </p>",Default Title,Title,Default Title,71304679620957,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/LiMumu2.png?v=1731005121
14708601815389,December Birthstone Necklace,december-birthstone-necklace,Jewellery,2024-11-07T18:43:26Z,54605311574365,17.99,8,2024-11-07T18:43:27Z,2024-11-07T18:43:26Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71304531116381,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Decemberlakebluerosegold.png?v=1731004969
14708583137629,November Birthstone Necklace,november-birthstone-necklace,Jewellery,2024-11-07T18:42:19Z,54605272318301,17.99,10,2024-11-07T18:42:20Z,2024-11-07T18:42:19Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71304330084701,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Novemberlightyellowrosegold.png?v=1731004908
14708564689245,October Birthstone Necklace,october-birthstone-necklace,Jewellery,2024-11-07T18:41:15Z,54605227917661,17.99,10,2024-11-07T18:41:16Z,2024-11-07T18:41:15Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71304124432733,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Octoberpinkrosegold.png?v=1731004843
14708545585501,September Birthstone Necklace,september-birthstone-necklace,Jewellery,2024-11-07T18:33:42Z,54605147013469,17.99,10,2024-11-07T18:33:44Z,2024-11-07T18:33:42Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303995162973,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Septemberroyalbluerosegold.png?v=1731004395
14708544045405,August Birthstone Necklace,august-birthstone-necklace,Jewellery,2024-11-07T18:32:44Z,54605141377373,17.99,8,2024-11-07T18:32:45Z,2024-11-07T18:32:44Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303986282845,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Augustlightgreenrosegold.png?v=1731004331
14708542275933,July Birthstone Necklace,july-birthstone-necklace,Jewellery,2024-11-07T18:31:39Z,54605131317597,17.99,10,2024-11-07T18:31:40Z,2024-11-07T18:31:39Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303974846813,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Julyroseredrosegold.png?v=1731004268
14708540801373,June Birthstone Necklace,june-birthstone-necklace,Jewellery,2024-11-07T18:30:42Z,54605127450973,17.99,10,2024-11-07T18:30:43Z,2024-11-07T18:30:42Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303965966685,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/JunePurpleRoseGold.png?v=1731004216
14708539425117,May Birthstone Necklace,may-birthstone-necklace,Jewellery,2024-11-07T18:29:39Z,54605119783261,17.99,10,2024-11-07T18:29:40Z,2024-11-07T18:29:39Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303958659421,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Maygreenrosegold.png?v=1731004138
14708535427421,April Birthstone Necklace,april-birthstone-necklace,Jewellery,2024-11-07T18:26:56Z,54605104742749,17.99,10,2024-11-07T18:26:58Z,2024-11-07T18:26:56Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303930741085,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Aprilwhiterosegold.png?v=1731003976
14708533690717,March Birthstone Necklace,march-birthstone-necklace,Jewellery,2024-11-07T18:25:49Z,54605098189149,17.99,10,2024-11-07T18:25:51Z,2024-11-07T18:25:50Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303903674717,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Marchlightbluerosegold.png?v=1731003918
14708531954013,February Birthstone Necklace,february-birthstone-necklace,Jewellery,2024-11-07T18:24:41Z,54605090455901,17.99,10,2024-11-07T18:24:42Z,2024-11-07T18:24:41Z,"<p>Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303889846621,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Februaryvioletrosegold.png?v=1731003839
14708529463645,January Birthstone Necklace,january-birthstone-necklace,Jewellery,2024-11-07T18:23:21Z,54605082624349,17.99,10,2024-11-07T18:23:23Z,2024-11-07T18:23:21Z,"<p><meta charset=""utf-8"">Elegant and personal, our Birthstone Necklace features a delicate pendant with a gemstone representing your birth month—perfect for adding a meaningful touch to any outfit.</p>
<p>Stainless Steel 18K Gold Plated necklace with a Cubic Zirconia Stone.</p>",Default Title,Title,Default Title,71303873593693,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/Januaryredrosegold.png?v=1731003421
14692540449117,The Blobbers Scarlet Scribbles Journal,the-blobbers-scarlet-scribbles-journal,Stationery,2024-11-04T06:36:29Z,54532778819933,7.99,25,2024-11-04T06:36:30Z,2024-11-04T06:36:29Z,"<p><span data-mce-fragment=""1"">Meet our  Doodle Spiral Notebook – where 75 lined pages meet a burst of vibrant creativity.  Perfect for journaling, note-taking, or expressing your artistic side. Elevate your writing experience and capture your ideas in style!</span></p>
<p><span data-mce-fragment=""1"">Designed by Artist Laura T.</span></p>",Default Title,Title,Default Title,71244684198237,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BlobbersRed.jpg?v=1730702159
14692533797213,The Blobbers Ink Waves Journal,the-blobbers-ink-waves-journal,Stationery,2024-11-04T06:34:25Z,54532744380765,7.99,25,2024-11-04T06:34:26Z,2024-11-04T06:34:25Z,"<p><span data-mce-fragment=""1"">Meet our  Doodle Spiral Notebook – where 75 lined pages meet a burst of vibrant creativity.  Perfect for journaling, note-taking, or expressing your artistic side. Elevate your writing experience and capture your ideas in style!</span></p>
<p><span data-mce-fragment=""1"">Designed by Artist Laura T.</span></p>",Default Title,Title,Default Title,71244677185885,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/BlobbersBlue.jpg?v=1730702062
14692499554653,Sutton Merino Wool Scarf,sutton-merino-wool-scarf,Scarves,2024-11-04T06:16:16Z,54532582670685,25.99,19,2024-11-04T06:16:18Z,2024-11-04T06:16:16Z,"<p data-mce-fragment=""1""><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;"">Whitby is</span><span style=""font-weight: 400;"" data-mce-fragment=""1"" data-mce-style=""font-weight: 400;""> a simplistic scarf that will pair well with any winter jacket.</span><br></p>
<p data-mce-fragment=""1"">Size: 30 x 190cm</p>
<p data-mce-fragment=""1""><span>Made from Pure</span><span> Merino Wool </span></p>
<p data-mce-fragment=""1""><span>Made in United Kingdom</span></p>",Default Title,Title,Default Title,71244599001437,https://cdn.shopify.com/s/files/1/0419/2059/4086/files/NavyBlue.jpg?v=1730700940
